end_list,start_list,value_list,start,end,value,multiply_value,indexResult
DB00396,DB13953,0.432136,DB00396,DB06780,0.85105,0.3677693428,0.010874301425110682
DB00338,DB00518,0.400892,DB00338,DB00736,0.916667,0.367484466964,0.010836280051992388
DB00455,DB00402,0.490196,DB00455,DB00967,0.749613,0.367457294148,0.010832658807919004
DB00397,DB11590,0.367423,DB00397,DB01486,1.0,0.367423,0.01082808986946468
DB00391,DB01233,0.463812,DB00391,DB06288,0.792118,0.367393833816,0.0108242053000751
DB00182,DB09056,0.367359,DB00182,DB01576,1.0,0.367359,0.01081956729548087
DB00007,DB11875,0.383326,DB00007,DB06825,0.957357,0.366979829382,0.01076918205305167
DB00519,DB12985,0.373848,DB00519,DB00178,0.981481,0.366924708888,0.010761872728387044
DB00502,DB06144,0.415049,DB00502,DB12401,0.883721,0.366787517329,0.010743697037630145
DB00519,DB01525,0.373632,DB00519,DB00178,0.981481,0.366712708992,0.010733796204410407
DB00222,DB00414,0.564152,DB00222,DB01067,0.649942,0.366666079184,0.01072762837643271
DB00178,DB00889,0.373544,DB00178,DB00519,0.981481,0.366626338664,0.010722373988641652
DB00565,DB13865,0.404226,DB00565,DB00732,0.906962,0.366617621412,0.010721221684425748
DB00289,DB00344,0.4343,DB00289,DB09186,0.84375,0.366440625,0.010697845974331615
DB00498,DB04744,0.450564,DB00498,DB13136,0.81322,0.36640765608,0.01069349619614602
DB00498,DB00170,0.450564,DB00498,DB13136,0.81322,0.36640765608,0.01069349619614602
DB00461,DB06594,0.6003,DB00461,DB00788,0.610257,0.3663372770999999,0.010684215303161868
DB00178,DB04947,0.373195,DB00178,DB00519,0.981481,0.366283801795,0.01067716769667045
DB00512,DB01698,0.395777,DB00512,DB04911,0.925391,0.366248473807,0.010672513743948085
DB00341,DB00636,0.366234,DB00341,DB06282,1.0,0.366234,0.01067060748495999
DB00376,DB00561,0.366146,DB00376,DB00387,1.0,0.366146,0.010659023234814219
DB00227,DB01152,0.419919,DB00227,DB06693,0.871827,0.366096722013,0.010652540598821644
DB00341,DB04812,0.365963,DB00341,DB06282,1.0,0.365963,0.010634964620773414
DB00398,DB12064,0.402581,DB00398,DB08896,0.908811,0.365870041191,0.010622759735587009
DB00433,DB12361,0.408815,DB00433,DB12710,0.894427,0.3656551740049999,0.010594590819270595
DB00289,DB06698,0.433013,DB00289,DB09186,0.84375,0.36535471875,0.010555298956554897
DB00481,DB12874,0.458893,DB00481,DB06249,0.796154,0.365349497522,0.01055461715813993
DB00388,DB00938,0.444444,DB00388,DB08985,0.821953,0.365312079132,0.010549731993350407
DB00397,DB00945,0.365148,DB00397,DB01486,1.0,0.365148,0.010528331397617116
DB00341,DB01039,0.365148,DB00341,DB06282,1.0,0.365148,0.010528331397617116
DB00544,DB00791,0.573964,DB00544,DB03516,0.635851,0.364955583364,0.010503277870158027
DB00544,DB03516,0.635851,DB00544,DB00791,0.573964,0.364955583364,0.010503277870158027
DB00402,DB00619,0.364735,DB00402,DB01198,1.0,0.364735,0.010474614052313452
DB00206,DB01065,0.407786,DB00206,DB01180,0.894179,0.3646336776939999,0.010461468109127682
DB00402,DB06448,0.364602,DB00402,DB01198,1.0,0.364602,0.01045736076162765
DB00151,DB00859,0.53033,DB00151,DB00138,0.6875,0.3646018749999999,0.010457344556545758
DB00398,DB07338,0.40109,DB00398,DB08896,0.908811,0.36451500399,0.010446087270388645
DB00297,DB09245,0.364405,DB00297,DB01002,1.0,0.364405,0.010431845812793557
DB00194,DB04104,0.364246,DB00194,DB00640,1.0,0.364246,0.010411287906852402
DB00206,DB04599,0.407309,DB00206,DB01180,0.894179,0.364207154311,0.01040627015231836
DB00154,DB08868,0.364179,DB00154,DB14104,1.0,0.364179,0.010402634596016853
DB00154,DB01032,0.364179,DB00154,DB14104,1.0,0.364179,0.010402634596016853
DB00246,DB08815,0.560968,DB00246,DB08922,0.649058,0.364100768144,0.010392537736480202
DB00402,DB13882,0.364073,DB00402,DB01198,1.0,0.364073,0.010388955724709183
DB00445,DB08995,0.364013,DB00445,DB00997,1.0,0.364013,0.010381219178221657
DB00396,DB05812,0.427642,DB00396,DB06780,0.85105,0.3639447241,0.010372420975439818
DB00170,DB11948,0.50951,DB00170,DB04744,0.714286,0.36393585986,0.010371279133394046
DB00490,DB12478,0.519875,DB00490,DB12833,0.7,0.3639124999999999,0.010368270515172409
DB00445,DB00826,0.363859,DB00445,DB00997,1.0,0.363859,0.0103613825777697
DB00433,DB00208,0.406745,DB00433,DB12710,0.894427,0.363803710115,0.01035426794380424
DB00565,DB13318,0.40109,DB00565,DB00732,0.906962,0.36377338858,0.010350367821850063
DB00335,DB13729,0.460547,DB00335,DB00187,0.789747,0.3637156116089999,0.010342939398244712
DB00445,DB08059,0.363571,DB00445,DB00997,1.0,0.363571,0.01032436478753231
DB00194,DB08907,0.363449,DB00194,DB00640,1.0,0.363449,0.01030871473210721
DB00419,DB01101,0.363422,DB00419,DB14872,1.0,0.363422,0.010305253693375215
DB00445,DB00646,0.363408,DB00445,DB00997,1.0,0.363408,0.010303459436996478
DB00445,DB06515,0.363408,DB00445,DB00997,1.0,0.363408,0.010303459436996478
DB00244,DB06803,0.443813,DB00244,DB00233,0.818182,0.363119807966,0.0102665784263167
DB00376,DB01579,0.363054,DB00376,DB00387,1.0,0.363054,0.010258171172356787
DB00441,DB00369,0.475,DB00441,DB00987,0.764217,0.363003075,0.010251668962648699
DB00479,DB00428,0.412514,DB00479,DB06696,0.879834,0.362943842676,0.010244110094778025
DB00565,DB13393,0.40008,DB00565,DB00732,0.906962,0.36285735696,0.010233081111355541
DB00151,DB00566,0.527645,DB00151,DB00138,0.6875,0.3627559375,0.010220159503110133
DB00194,DB11966,0.362738,DB00194,DB00640,1.0,0.362738,0.010217875452635123
DB00397,DB12681,0.362738,DB00397,DB01486,1.0,0.362738,0.010217875452635123
DB00539,DB09085,0.426705,DB00539,DB00675,0.850033,0.362713331265,0.010214734937554919
DB00497,DB11562,0.41292,DB00497,DB01192,0.878283,0.36266061636,0.010208026454023512
DB00417,DB07778,0.424973,DB00417,DB01053,0.851983,0.362069771459,0.010133070187158826
DB00402,DB09074,0.362053,DB00402,DB01198,1.0,0.362053,0.010130948786708853
DB00376,DB06258,0.361961,DB00376,DB00387,1.0,0.361961,0.010119317975633634
DB00182,DB05790,0.36167,DB00182,DB01576,1.0,0.36167,0.01008259766397251
DB00512,DB11582,0.390774,DB00512,DB04911,0.925391,0.361618742634,0.010076140432683883
DB00412,DB00539,0.468293,DB00412,DB09198,0.771517,0.361296010481,0.010035557655605334
DB00509,DB04275,0.361111,DB00509,DB00451,1.0,0.361111,0.010012350511714929
DB00317,DB00805,0.43825,DB00317,DB05424,0.823713,0.36099222225,0.00999747344064659
DB00269,DB09495,0.564076,DB00269,DB00882,0.639602,0.360784137752,0.009971452081815076
DB00271,DB00119,0.426401,DB00271,DB09133,0.846114,0.360783855714,0.009971416848262492
DB00297,DB11282,0.360668,DB00297,DB01002,1.0,0.360668,0.009956951789118382
DB00452,DB06749,0.365148,DB00452,DB01421,0.98773,0.3606676340399999,0.009956906123423455
DB00443,DB02621,0.360492,DB00443,DB01234,1.0,0.360492,0.009935008744109118
DB00244,DB11268,0.440204,DB00244,DB00233,0.818182,0.360166989128,0.009894586558278176
DB00341,DB00903,0.360041,DB00341,DB06282,1.0,0.360041,0.009878951558852376
DB00565,DB09086,0.396942,DB00565,DB00732,0.906962,0.360011310204,0.009875269917205944
DB00398,DB12314,0.396059,DB00398,DB08896,0.908811,0.359942775849,0.009866775490277565
DB00050,DB07558,0.410554,DB00050,DB11906,0.875893,0.359601374722,0.00982454558002146
DB00512,DB04703,0.388458,DB00512,DB04911,0.925391,0.359475537078,0.00980901553690996
DB00182,DB04821,0.359425,DB00182,DB01576,1.0,0.359425,0.009802783971105032
DB00370,DB12293,0.457891,DB00370,DB06148,0.784672,0.359294246752,0.009786675511755426
DB00388,DB06726,0.437073,DB00388,DB08985,0.821953,0.359253463569,0.009781655349930807
DB00277,DB02967,0.392232,DB00277,DB01223,0.915811,0.359210380152,0.009776354221792584
DB00182,DB04145,0.359092,DB00182,DB01576,1.0,0.359092,0.009761799849619758
DB00317,DB00604,0.435711,DB00317,DB05424,0.823713,0.358900814943,0.009738330038949236
DB00178,DB06203,0.365655,DB00178,DB00519,0.981481,0.358883435055,0.009736198670962275
DB00554,DB12355,0.432873,DB00554,DB00469,0.828956,0.358832670588,0.00972997529325726
DB00401,DB01096,0.400099,DB00401,DB01115,0.896854,0.358830388546,0.009729695603239124
DB00554,DB11175,0.432853,DB00554,DB00469,0.828956,0.358816091468,0.009727943477358482
DB00170,DB12148,0.502247,DB00170,DB04744,0.714286,0.3587480006419999,0.009719602227797526
DB00170,DB15381,0.502247,DB00170,DB04744,0.714286,0.3587480006419999,0.009719602227797526
DB00551,DB01005,0.6,DB00551,DB03166,0.597614,0.3585683999999999,0.009697627543095434
DB00468,DB01103,0.358554,DB00468,DB00908,1.0,0.358554,0.009695867336202719
DB00182,DB09054,0.358409,DB00182,DB01576,1.0,0.358409,0.009678156893521061
DB00543,DB09068,0.421637,DB00543,DB00408,0.85,0.35839145,0.009676015029581092
DB00178,DB12220,0.365148,DB00178,DB00519,0.981481,0.3583858241879999,0.009675328513767607
DB00519,DB06727,0.365148,DB00519,DB00178,0.981481,0.3583858241879999,0.009675328513767607
DB00387,DB00465,0.358249,DB00387,DB00376,1.0,0.358249,0.00965864358369891
DB00144,DB11089,0.429772,DB00144,DB04327,0.833333,0.358143190076,0.009645756037575247
DB00440,DB12577,0.411765,DB00440,DB13795,0.869657,0.358094314605,0.009639807576084763
DB00498,DB01294,0.440204,DB00498,DB13136,0.81322,0.35798269688,0.009626233687273205
DB00007,DB04977,0.373897,DB00007,DB06825,0.957357,0.357952910229,0.009622613834755623
DB00539,DB09205,0.421053,DB00539,DB00675,0.850033,0.357908944749,0.009617272823034859
DB00007,DB08953,0.373741,DB00007,DB06825,0.957357,0.357803562537,0.009604480186234433
DB00433,DB00490,0.4,DB00433,DB12710,0.894427,0.3577708,0.00960050575328594
DB00396,DB00621,0.420041,DB00396,DB06780,0.85105,0.35747589305,0.009564788127011328
DB00345,DB00951,0.523723,DB00345,DB01035,0.6825,0.3574409475,0.009560562567833997
DB00139,DB04343,0.444444,DB00139,DB03553,0.80403,0.35734630932,0.009549126372050012
DB00468,DB05708,0.357295,DB00468,DB00908,1.0,0.357295,0.009542930545047344
DB00452,DB06750,0.361659,DB00452,DB01421,0.98773,0.35722144407,0.009534053803178384
DB00459,DB07615,0.414634,DB00459,DB00926,0.861397,0.3571644836979999,0.00952718423484873
DB00127,DB01956,0.370625,DB00127,DB03566,0.963624,0.357143145,0.009524611725375864
DB00341,DB12273,0.357143,DB00341,DB06282,1.0,0.357143,0.009524594246596971
DB00523,DB00307,0.357003,DB00523,DB00982,1.0,0.357003,0.00950772983556421
DB00251,DB14083,0.415581,DB00251,DB01167,0.857644,0.3564205511639999,0.009437817460644283
DB00420,DB04819,0.40234,DB00420,DB00477,0.885316,0.3561980394399999,0.009411214928785116
DB00457,DB12082,0.480096,DB00457,DB00590,0.741887,0.3561769811519999,0.009408700319735862
DB00452,DB14815,0.360375,DB00452,DB01421,0.98773,0.35595319875,0.009382010360991035
DB00186,DB00625,0.415128,DB00186,DB00842,0.857215,0.3558539485199999,0.009370191929640136
DB00318,DB05109,0.400047,DB00318,DB01466,0.889297,0.355760596959,0.009359086478651166
DB00323,DB04528,0.544466,DB00323,DB02105,0.653359,0.355731761294,0.009355658153008168
DB00323,DB02105,0.653359,DB00323,DB04528,0.544466,0.355731761294,0.009355658153008168
DB00411,DB06709,0.450564,DB00411,DB00202,0.789474,0.355708563336,0.009352900814733727
DB00398,DB13918,0.391348,DB00398,DB08896,0.908811,0.355661367228,0.009347292979922359
DB00341,DB11697,0.355617,DB00341,DB06282,1.0,0.355617,0.009342023660316808
DB00519,DB05943,0.362053,DB00519,DB00178,0.981481,0.355348140493,0.00931014174665404
DB00509,DB00271,0.355335,DB00509,DB00451,1.0,0.355335,0.009308585694766846
DB00446,DB11831,0.451781,DB00446,DB07565,0.786357,0.3552611518169999,0.009299844614512371
DB00487,DB00601,0.405081,DB00487,DB01059,0.87646,0.35503729326,0.009273386526614148
DB00565,DB07374,0.391348,DB00565,DB00732,0.906962,0.354937764776,0.009261641988674843
DB00277,DB00853,0.387458,DB00277,DB01223,0.915811,0.354838298438,0.009249916359917587
DB00401,DB01676,0.395628,DB00401,DB01115,0.896854,0.354820554312,0.009247825802295447
DB00341,DB01156,0.354604,DB00341,DB06282,1.0,0.354604,0.00922234168319766
DB00178,DB13108,0.361111,DB00178,DB00519,0.981481,0.354423585391,0.009201152275445707
DB00468,DB09053,0.354329,DB00468,DB00908,1.0,0.354329,0.00919005853209185
DB00452,DB00569,0.358569,DB00452,DB01421,0.98773,0.35416935837,0.009171358093942513
DB00206,DB00468,0.396059,DB00206,DB01180,0.894179,0.3541476405609999,0.009168816359117607
DB00396,DB13954,0.416125,DB00396,DB06780,0.85105,0.35414318125,0.009168294533382299
DB00396,DB01196,0.416125,DB00396,DB06780,0.85105,0.35414318125,0.009168294533382299
DB00445,DB15056,0.354005,DB00445,DB00997,1.0,0.354005,0.009152136110170676
DB00182,DB01022,0.353996,DB00182,DB01576,1.0,0.353996,0.009151084452035033
DB00398,DB08899,0.38949,DB00398,DB08896,0.908811,0.35397279639,0.009148373523314058
DB00513,DB00127,0.403604,DB00513,DB02530,0.876714,0.353845277256,0.0091334863437722
DB00440,DB00152,0.406745,DB00440,DB13795,0.869657,0.353728636465,0.009119885679932934
DB00341,DB06480,0.353706,DB00341,DB06282,1.0,0.353706,0.009117248029115042
DB00509,DB12783,0.353553,DB00509,DB00451,1.0,0.353553,0.009099435705786143
DB00397,DB01839,0.353553,DB00397,DB01486,1.0,0.353553,0.009099435705786143
DB00170,DB12155,0.494872,DB00170,DB04744,0.714286,0.3534801413919999,0.009090963007886314
DB00445,DB00210,0.352943,DB00445,DB00997,1.0,0.352943,0.009028688493194817
DB00565,DB06682,0.388922,DB00565,DB00732,0.906962,0.352737474964,0.009004948633148649
DB00402,DB06247,0.352097,DB00402,DB01198,1.0,0.352097,0.008931280058923548
DB00357,DB00721,0.419573,DB00357,DB01437,0.839146,0.3520830046579999,0.008929675546990567
DB00519,DB01190,0.358554,DB00519,DB00178,0.981481,0.351913938474,0.008910310490882008
DB00397,DB01106,0.351382,DB00397,DB01486,1.0,0.351382,0.00884959482457161
DB00542,DB15293,0.394676,DB00542,DB14125,0.890025,0.3512715069,0.008837023613678234
DB00338,DB11450,0.383065,DB00338,DB00736,0.916667,0.351143044355,0.00882242544045523
DB00440,DB01537,0.403604,DB00440,DB13795,0.869657,0.350997043828,0.008805857101537723
DB00178,DB12459,0.357217,DB00178,DB00519,0.981481,0.350601698377,0.008761114381538574
DB00417,DB08934,0.411239,DB00417,DB01053,0.851983,0.350368636937,0.008734821022204598
DB00519,DB06623,0.356966,DB00519,DB00178,0.981481,0.350355346646,0.008733323501904994
DB00402,DB04365,0.350329,DB00402,DB01198,1.0,0.350329,0.008730355411742694
DB00397,DB05266,0.350325,DB00397,DB01486,1.0,0.350325,0.008729904859108111
DB00397,DB09020,0.350325,DB00397,DB01486,1.0,0.350325,0.008729904859108111
DB00376,DB00184,0.350311,DB00376,DB00387,1.0,0.350311,0.008728328067483446
DB00376,DB01188,0.350311,DB00376,DB00387,1.0,0.350311,0.008728328067483446
DB00007,DB12831,0.365784,DB00007,DB06825,0.957357,0.350185872888,0.008714245101879108
DB00336,DB01219,0.439525,DB00336,DB13855,0.796391,0.350033754275,0.008697148102242681
DB00136,DB02123,0.389156,DB00136,DB01436,0.899423,0.350015856988,0.008695138299219946
DB00232,DB08961,0.428293,DB00232,DB01324,0.817193,0.3499980415489999,0.008693138046671975
DB00186,DB12379,0.408248,DB00186,DB00842,0.857215,0.34995630932,0.00868845390696626
DB00468,DB01079,0.349927,DB00468,DB00908,1.0,0.349927,0.00868516532375863
DB00341,DB01018,0.349927,DB00341,DB06282,1.0,0.349927,0.00868516532375863
DB00244,DB00695,0.427669,DB00244,DB00233,0.818182,0.349911077758,0.008683379212484119
DB00182,DB02116,0.349856,DB00182,DB01576,1.0,0.349856,0.008677202954200831
DB00182,DB12445,0.349856,DB00182,DB01576,1.0,0.349856,0.008677202954200831
DB00404,DB13643,0.403239,DB00404,DB00897,0.867533,0.349823139387,0.008673519691194552
DB00007,DB09102,0.365399,DB00007,DB06825,0.957357,0.349817290443,0.00867286422551905
DB00542,DB01591,0.392777,DB00542,DB14125,0.890025,0.3495813494249999,0.00864645548985286
DB00303,DB01598,0.441492,DB00303,DB00760,0.791694,0.349526567448,0.008640332744315755
DB00199,DB00602,0.364655,DB00199,DB01211,0.958426,0.34949483303,0.008636787469952856
DB00322,DB00544,0.409378,DB00322,DB04485,0.853409,0.349366869602,0.008622503270388335
DB00361,DB00820,0.400696,DB00361,DB11641,0.871806,0.3493291769759999,0.00861829925774392
DB00512,DB13124,0.377359,DB00512,DB04911,0.925391,0.3492046223689999,0.008604418524712502
DB00341,DB08983,0.348932,DB00341,DB06282,1.0,0.348932,0.008574097441270119
DB00341,DB13066,0.348932,DB00341,DB06282,1.0,0.348932,0.008574097441270119
DB00178,DB05541,0.355335,DB00178,DB00519,0.981481,0.348754551135,0.008554406315117618
DB00396,DB04574,0.409514,DB00396,DB06780,0.85105,0.3485168897,0.008528088717126946
DB00384,DB00555,0.472805,DB00384,DB05552,0.737028,0.3484705235399999,0.008522961688352777
DB00384,DB05552,0.737028,DB00384,DB00555,0.472805,0.3484705235399999,0.008522961688352777
DB00216,DB00315,0.561011,DB00216,DB00952,0.621119,0.348454591309,0.008521200505003273
DB00404,DB06155,0.40159,DB00404,DB00897,0.867533,0.34839257747,0.008514348059142796
DB00387,DB02925,0.348187,DB00387,DB00376,1.0,0.348187,0.008491662712540963
DB00297,DB04657,0.348187,DB00297,DB01002,1.0,0.348187,0.008491662712540963
DB00390,DB03619,0.389823,DB00390,DB01396,0.892308,0.347842181484,0.008453717918199018
DB00519,DB06199,0.354329,DB00519,DB00178,0.981481,0.347767181249,0.008445482194725202
DB00171,DB04714,0.420084,DB00171,DB00157,0.82734,0.34755229656,0.008421920449525349
DB00177,DB01349,0.552607,DB00177,DB00678,0.628828,0.347494754596,0.008415619767866974
DB00398,DB11901,0.382103,DB00398,DB08896,0.908811,0.347259409533,0.00838988835140928
DB00468,DB13853,0.346944,DB00468,DB00908,1.0,0.346944,0.008355499225986315
DB00323,DB00494,0.530932,DB00323,DB02105,0.653359,0.346889200588,0.008349535651815407
DB00509,DB01118,0.346688,DB00509,DB00451,1.0,0.346688,0.008327668315942987
DB00565,DB06240,0.382103,DB00565,DB00732,0.906962,0.346552901086,0.008313010237574862
DB00091,DB11869,0.834727,DB00091,DB00970,0.415135,0.346524393145,0.008309919727346661
DB00091,DB00970,0.415135,DB00091,DB11869,0.834727,0.346524393145,0.008309919727346661
DB00498,DB01041,0.426014,DB00498,DB13136,0.81322,0.34644310508,0.008301112302790752
DB00470,DB15394,0.378151,DB00470,DB14011,0.916125,0.346433584875,0.008300081280398873
DB00282,DB05668,0.400163,DB00282,DB00630,0.865181,0.3462134245029999,0.008276266083497841
DB00154,DB12358,0.346154,DB00154,DB14104,1.0,0.346154,0.00826984714317856
DB00444,DB06460,0.399179,DB00444,DB00773,0.867016,0.346094579864,0.008263432551819565
DB00182,DB12072,0.345857,DB00182,DB01576,1.0,0.345857,0.008237823763068345
DB00297,DB00303,0.345646,DB00297,DB01002,1.0,0.345646,0.008215131882633972
DB00408,DB12369,0.406579,DB00408,DB00543,0.85,0.34559215,0.00820934841828516
DB00154,DB06586,0.345441,DB00154,DB14104,1.0,0.345441,0.008193131919424982
DB00401,DB00323,0.384995,DB00401,DB01115,0.896854,0.34528430573,0.00817634693697423
DB00313,DB08809,0.474342,DB00313,DB04165,0.727607,0.3451345595939999,0.008160331269906633
DB00341,DB04888,0.345033,DB00341,DB06282,1.0,0.345033,0.008149483166711506
DB00397,DB04582,0.345033,DB00397,DB01486,1.0,0.345033,0.008149483166711506
DB00415,DB01606,0.377778,DB00415,DB01060,0.913259,0.345009158502,0.008146938162002685
DB00316,DB04066,0.500626,DB00316,DB03783,0.688247,0.344554342622,0.008098506411579129
DB00396,DB06412,0.404762,DB00396,DB06780,0.85105,0.3444727001,0.008089836374957282
DB00387,DB00848,0.344423,DB00387,DB00376,1.0,0.344423,0.00808456200796944
DB00182,DB00224,0.344378,DB00182,DB01576,1.0,0.344378,0.008079788744208059
DB00390,DB02659,0.385906,DB00390,DB01396,0.892308,0.344347011048,0.008076502944027593
DB00315,DB08839,0.487556,DB00315,DB00669,0.706189,0.3443066840839999,0.008072228580209553
DB00277,DB11757,0.375905,DB00277,DB01223,0.915811,0.344257933955,0.008067063774652803
DB00565,DB01388,0.379557,DB00565,DB00732,0.906962,0.344243775834,0.008065564282659001
DB00485,DB04867,0.359066,DB00485,DB00301,0.956847,0.343571224902,0.007994583819807107
DB00445,DB00390,0.343437,DB00445,DB00997,1.0,0.343437,0.007980476257190316
DB00182,DB00177,0.343415,DB00182,DB01576,1.0,0.343415,0.007978165821524757
DB00186,DB11577,0.400617,DB00186,DB00842,0.857215,0.343414901655,0.007978155494521867
DB00458,DB00434,0.393108,DB00458,DB01242,0.873589,0.343414824612,0.007978147404404747
DB00297,DB05223,0.343234,DB00297,DB01002,1.0,0.343234,0.007959177003301798
DB00297,DB13950,0.343234,DB00297,DB01002,1.0,0.343234,0.007959177003301798
DB00443,DB13089,0.342997,DB00443,DB01234,1.0,0.342997,0.007934366427399893
